# origin=center, cell_size_um=20.0, domain_size_um=750.0, description="3D spheroid pattern with 2000 cells (centre of mass exactly at the domain centre)"
x,y,z,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
3,-6,0,Growth_Arrest,false,false,true
-3,6,0,Growth_Arrest,false,true,false
2,-4,5,Growth_Arrest,false,false,false
-2,4,-5,Growth_Arrest,false,true,false
4,-5,-2,Growth_Arrest,false,true,false
-4,5,2,Growth_Arrest,false,true,true
4,-5,2,Growth_Arrest,false,true,false
-4,5,-2,Growth_Arrest,false,true,true
5,-4,-2,Growth_Arrest,false,true,true
-5,4,2,Growth_Arrest,false,false,false
5,-4,2,Growth_Arrest,false,true,false
-5,4,-2,Growth_Arrest,false,true,true
4,-2,-5,Growth_Arrest,false,false,true
-4,2,5,Growth_Arrest,false,false,true
6,-3,0,Growth_Arrest,false,true,true
-6,3,0,Growth_Arrest,false,false,false
4,-2,5,Growth_Arrest,false,true,true
-4,2,-5,Growth_Arrest,false,true,false
5,-2,-4,Growth_Arrest,false,false,false
-5,2,4,Growth_Arrest,false,true,false
5,-2,4,Growth_Arrest,false,false,true
-5,2,-4,Growth_Arrest,false,false,true
3,0,-6,Growth_Arrest,false,true,true
-3,0,6,Growth_Arrest,false,false,false
6,0,-3,Growth_Arrest,false,true,true
-6,0,3,Growth_Arrest,false,true,false
6,0,3,Growth_Arrest,false,true,true
-6,0,-3,Growth_Arrest,false,true,true
3,0,6,Growth_Arrest,false,true,true
-3,0,-6,Growth_Arrest,false,false,false
5,2,-4,Growth_Arrest,false,false,false
-5,-2,4,Growth_Arrest,false,false,false
5,2,4,Growth_Arrest,false,false,false
-5,-2,-4,Growth_Arrest,false,true,true
4,2,-5,Growth_Arrest,false,false,true
-4,-2,5,Growth_Arrest,false,true,false
6,3,0,Growth_Arrest,false,false,true
-6,-3,0,Growth_Arrest,false,true,true
4,2,5,Growth_Arrest,false,false,false
-4,-2,-5,Growth_Arrest,false,false,false
5,4,-2,Growth_Arrest,false,false,false
-5,-4,2,Growth_Arrest,false,true,true
5,4,2,Growth_Arrest,false,false,true
-5,-4,-2,Growth_Arrest,false,false,false
4,5,-2,Growth_Arrest,false,false,true
-4,-5,2,Growth_Arrest,false,true,true
4,5,2,Growth_Arrest,false,false,true
-4,-5,-2,Growth_Arrest,false,false,true
2,4,-5,Growth_Arrest,false,true,false
-2,-4,5,Growth_Arrest,false,true,true
3,6,0,Growth_Arrest,false,false,true
-3,-6,0,Growth_Arrest,false,false,true
2,4,5,Growth_Arrest,false,true,true
-2,-4,-5,Growth_Arrest,false,true,true
2,5,-4,Growth_Arrest,false,false,true
-2,-5,4,Growth_Arrest,false,false,false
2,5,4,Growth_Arrest,false,false,false
-2,-5,-4,Growth_Arrest,false,true,false
0,3,-6,Growth_Arrest,false,true,false
0,-3,6,Growth_Arrest,false,false,true
0,6,-3,Growth_Arrest,false,false,false
0,-6,3,Growth_Arrest,false,true,false
0,6,3,Growth_Arrest,false,true,false
0,-6,-3,Growth_Arrest,false,false,true
0,3,6,Growth_Arrest,false,false,false
0,-3,-6,Growth_Arrest,false,false,false
1,-6,-3,Growth_Arrest,false,true,false
-1,6,3,Growth_Arrest,false,true,true
1,-6,3,Growth_Arrest,false,false,true
-1,6,-3,Growth_Arrest,false,false,true
1,-3,-6,Growth_Arrest,false,false,true
-1,3,6,Growth_Arrest,false,false,false
1,-3,6,Growth_Arrest,false,true,true
-1,3,-6,Growth_Arrest,false,false,false
3,-6,-1,Growth_Arrest,false,true,true
-3,6,1,Growth_Arrest,false,true,true
3,-6,1,Growth_Arrest,false,true,true
-3,6,-1,Growth_Arrest,false,false,false
6,-3,-1,Growth_Arrest,false,true,true
-6,3,1,Growth_Arrest,false,false,false
6,-3,1,Growth_Arrest,false,true,true
-6,3,-1,Growth_Arrest,false,false,false
3,-1,-6,Growth_Arrest,false,false,false
-3,1,6,Growth_Arrest,false,false,false
3,-1,6,Growth_Arrest,false,true,false
-3,1,-6,Growth_Arrest,false,true,true
6,-1,-3,Growth_Arrest,false,false,true
-6,1,3,Growth_Arrest,false,false,true
6,-1,3,Growth_Arrest,false,false,true
-6,1,-3,Growth_Arrest,false,true,false
6,1,-3,Growth_Arrest,false,false,true
-6,-1,3,Growth_Arrest,false,true,false
6,1,3,Growth_Arrest,false,true,false
-6,-1,-3,Growth_Arrest,false,true,false
3,1,-6,Growth_Arrest,false,true,false
-3,-1,6,Growth_Arrest,false,false,false
3,1,6,Growth_Arrest,false,false,true
-3,-1,-6,Growth_Arrest,false,false,true
6,3,-1,Growth_Arrest,false,false,false
-6,-3,1,Growth_Arrest,false,false,false
6,3,1,Growth_Arrest,false,false,false
-6,-3,-1,Growth_Arrest,false,false,false
3,6,-1,Growth_Arrest,false,true,true
-3,-6,1,Growth_Arrest,false,false,false
3,6,1,Growth_Arrest,false,true,true
-3,-6,-1,Growth_Arrest,false,true,false
1,3,-6,Growth_Arrest,false,true,true
-1,-3,6,Growth_Arrest,false,true,true
1,3,6,Growth_Arrest,false,false,false
-1,-3,-6,Growth_Arrest,false,true,true
1,6,-3,Growth_Arrest,false,false,false
-1,-6,3,Growth_Arrest,false,false,false
1,6,3,Growth_Arrest,false,true,true
-1,-6,-3,Growth_Arrest,false,false,false
4,-4,-4,Growth_Arrest,false,false,false
-4,4,4,Growth_Arrest,false,true,true
4,-4,4,Growth_Arrest,false,true,false
-4,4,-4,Growth_Arrest,false,true,true
4,4,-4,Growth_Arrest,false,true,false
-4,-4,4,Growth_Arrest,false,false,false
4,4,4,Growth_Arrest,false,false,false
-4,-4,-4,Growth_Arrest,false,false,false
2,-6,-3,Growth_Arrest,false,true,false
-2,6,3,Growth_Arrest,false,false,true
2,-6,3,Growth_Arrest,false,true,true
-2,6,-3,Growth_Arrest,false,true,true
3,-6,-2,Growth_Arrest,false,true,false
-3,6,2,Growth_Arrest,false,false,false
3,-6,2,Growth_Arrest,false,false,false
-3,6,-2,Growth_Arrest,false,true,true
2,-3,-6,Growth_Arrest,false,true,false
-2,3,6,Growth_Arrest,false,true,true
2,-3,6,Growth_Arrest,false,false,true
-2,3,-6,Growth_Arrest,false,false,false
3,-2,-6,Growth_Arrest,false,true,false
-3,2,6,Growth_Arrest,false,false,true
3,-2,6,Growth_Arrest,false,true,false
-3,2,-6,Growth_Arrest,false,false,false
6,-3,-2,Growth_Arrest,false,true,false
-6,3,2,Growth_Arrest,false,false,true
6,-3,2,Growth_Arrest,false,true,false
-6,3,-2,Growth_Arrest,false,true,true
6,-2,-3,Growth_Arrest,false,false,false
-6,2,3,Growth_Arrest,false,true,false
6,-2,3,Growth_Arrest,false,true,false
-6,2,-3,Growth_Arrest,false,false,false
7,0,0,Growth_Arrest,false,false,false
-7,0,0,Growth_Arrest,false,false,true
0,0,7,Growth_Arrest,false,true,true
0,0,-7,Growth_Arrest,false,true,false
6,2,-3,Growth_Arrest,false,true,false
-6,-2,3,Growth_Arrest,false,true,true
6,2,3,Growth_Arrest,false,true,true
-6,-2,-3,Growth_Arrest,false,true,false
6,3,-2,Growth_Arrest,false,false,true
-6,-3,2,Growth_Arrest,false,false,true
6,3,2,Growth_Arrest,false,true,false
-6,-3,-2,Growth_Arrest,false,true,true
3,2,-6,Growth_Arrest,false,true,true
-3,-2,6,Growth_Arrest,false,true,true
3,2,6,Growth_Arrest,false,true,false
-3,-2,-6,Growth_Arrest,false,false,true
2,3,-6,Growth_Arrest,false,false,true
-2,-3,6,Growth_Arrest,false,true,false
2,3,6,Growth_Arrest,false,true,true
-2,-3,-6,Growth_Arrest,false,false,false
3,6,-2,Growth_Arrest,false,false,false
-3,-6,2,Growth_Arrest,false,true,false
3,6,2,Growth_Arrest,false,true,false
-3,-6,-2,Growth_Arrest,false,false,true
2,6,-3,Growth_Arrest,false,true,false
-2,-6,3,Growth_Arrest,false,false,false
2,6,3,Growth_Arrest,false,false,true
-2,-6,-3,Growth_Arrest,false,false,false
0,7,0,Growth_Arrest,false,false,true
0,-7,0,Growth_Arrest,false,true,false
1,-7,0,Growth_Arrest,false,true,false
-1,7,0,Growth_Arrest,false,false,true
3,-5,-4,Growth_Arrest,false,true,true
-3,5,4,Growth_Arrest,false,true,false
3,-5,4,Growth_Arrest,false,true,false
-3,5,-4,Growth_Arrest,false,true,false
3,-4,-5,Growth_Arrest,false,true,false
-3,4,5,Growth_Arrest,false,false,true
3,-4,5,Growth_Arrest,false,false,true
-3,4,-5,Growth_Arrest,false,false,false
4,-5,-3,Growth_Arrest,false,false,false
-4,5,3,Growth_Arrest,false,true,false
4,-5,3,Growth_Arrest,false,true,true
-4,5,-3,Growth_Arrest,false,false,true
5,-5,0,Growth_Arrest,false,true,true
-5,5,0,Growth_Arrest,false,false,false
5,-4,-3,Growth_Arrest,false,true,true
-5,4,3,Growth_Arrest,false,true,false
5,-4,3,Growth_Arrest,false,true,false
-5,4,-3,Growth_Arrest,false,false,false
4,-3,-5,Growth_Arrest,false,true,false
-4,3,5,Growth_Arrest,false,false,true
4,-3,5,Growth_Arrest,false,false,false
-4,3,-5,Growth_Arrest,false,false,true
5,-3,-4,Growth_Arrest,false,true,false
-5,3,4,Growth_Arrest,false,true,true
5,-3,4,Growth_Arrest,false,false,true
-5,3,-4,Growth_Arrest,false,true,true
7,-1,0,Growth_Arrest,false,false,true
-7,1,0,Growth_Arrest,false,true,false
1,0,-7,Growth_Arrest,false,false,false
-1,0,7,Growth_Arrest,false,false,true
5,0,-5,Growth_Arrest,false,false,false
-5,0,5,Growth_Arrest,false,true,false
7,0,-1,Growth_Arrest,false,true,false
-7,0,1,Growth_Arrest,false,false,false
7,0,1,Growth_Arrest,false,false,false
-7,0,-1,Growth_Arrest,false,true,true
5,0,5,Growth_Arrest,false,false,true
-5,0,-5,Growth_Arrest,false,true,true
1,0,7,Growth_Arrest,false,false,false
-1,0,-7,Growth_Arrest,false,false,true
7,1,0,Growth_Arrest,false,true,false
-7,-1,0,Growth_Arrest,false,false,true
5,3,-4,Growth_Arrest,false,true,true
-5,-3,4,Growth_Arrest,false,true,false
5,3,4,Growth_Arrest,false,true,true
-5,-3,-4,Growth_Arrest,false,false,true
4,3,-5,Growth_Arrest,false,true,false
-4,-3,5,Growth_Arrest,false,true,true
4,3,5,Growth_Arrest,false,true,false
-4,-3,-5,Growth_Arrest,false,false,true
5,4,-3,Growth_Arrest,false,false,true
-5,-4,3,Growth_Arrest,false,true,false
5,4,3,Growth_Arrest,false,true,true
-5,-4,-3,Growth_Arrest,false,false,true
5,5,0,Growth_Arrest,false,true,true
-5,-5,0,Growth_Arrest,false,true,false
4,5,-3,Growth_Arrest,false,true,true
-4,-5,3,Growth_Arrest,false,true,true
4,5,3,Growth_Arrest,false,false,true
-4,-5,-3,Growth_Arrest,false,false,false
3,4,-5,Growth_Arrest,false,false,true
-3,-4,5,Growth_Arrest,false,true,true
3,4,5,Growth_Arrest,false,true,true
-3,-4,-5,Growth_Arrest,false,true,false
3,5,-4,Growth_Arrest,false,false,false
-3,-5,4,Growth_Arrest,false,true,true
3,5,4,Growth_Arrest,false,false,false
-3,-5,-4,Growth_Arrest,false,true,false
1,7,0,Growth_Arrest,false,true,true
-1,-7,0,Growth_Arrest,false,false,false
0,1,-7,Growth_Arrest,false,true,true
0,-1,7,Growth_Arrest,false,true,true
0,5,-5,Growth_Arrest,false,false,true
0,-5,5,Growth_Arrest,false,true,true
0,7,-1,Growth_Arrest,false,false,true
0,-7,1,Growth_Arrest,false,true,false
0,7,1,Growth_Arrest,false,false,true
0,-7,-1,Growth_Arrest,false,false,false
0,5,5,Growth_Arrest,false,false,true
0,-5,-5,Growth_Arrest,false,true,true
0,1,7,Growth_Arrest,false,false,true
0,-1,-7,Growth_Arrest,false,true,true
1,-7,-1,Growth_Arrest,false,true,false
-1,7,1,Growth_Arrest,false,true,false
1,-7,1,Growth_Arrest,false,true,false
-1,7,-1,Growth_Arrest,false,false,false
1,-5,-5,Growth_Arrest,false,true,false
-1,5,5,Growth_Arrest,false,true,false
1,-5,5,Growth_Arrest,false,false,true
-1,5,-5,Growth_Arrest,false,false,false
1,-1,-7,Growth_Arrest,false,true,false
-1,1,7,Growth_Arrest,false,false,false
5,-5,-1,Growth_Arrest,false,true,true
-5,5,1,Growth_Arrest,false,true,true
5,-5,1,Growth_Arrest,false,false,false
-5,5,-1,Growth_Arrest,false,true,false
1,-1,7,Growth_Arrest,false,false,false
-1,1,-7,Growth_Arrest,false,false,true
5,-1,-5,Growth_Arrest,false,false,true
-5,1,5,Growth_Arrest,false,false,true
5,-1,5,Growth_Arrest,false,false,false
-5,1,-5,Growth_Arrest,false,true,true
7,-1,-1,Growth_Arrest,false,false,false
-7,1,1,Growth_Arrest,false,false,false
7,-1,1,Growth_Arrest,false,false,false
-7,1,-1,Growth_Arrest,false,false,false
7,1,-1,Growth_Arrest,false,true,true
-7,-1,1,Growth_Arrest,false,true,false
7,1,1,Growth_Arrest,false,false,true
-7,-1,-1,Growth_Arrest,false,false,false
5,1,-5,Growth_Arrest,false,true,true
-5,-1,5,Growth_Arrest,false,true,false
5,1,5,Growth_Arrest,false,false,true
-5,-1,-5,Growth_Arrest,false,false,true
1,1,-7,Growth_Arrest,false,true,true
-1,-1,7,Growth_Arrest,false,false,false
5,5,-1,Growth_Arrest,false,true,true
-5,-5,1,Growth_Arrest,false,true,false
5,5,1,Growth_Arrest,false,false,true
-5,-5,-1,Growth_Arrest,false,true,true
1,1,7,Growth_Arrest,false,false,true
-1,-1,-7,Growth_Arrest,false,true,true
1,5,-5,Growth_Arrest,false,false,false
-1,-5,5,Growth_Arrest,false,true,false
1,5,5,Growth_Arrest,false,false,true
-1,-5,-5,Growth_Arrest,false,false,true
1,7,-1,Growth_Arrest,false,false,true
-1,-7,1,Growth_Arrest,false,true,false
1,7,1,Growth_Arrest,false,false,false
-1,-7,-1,Growth_Arrest,false,false,true
4,-6,0,Growth_Arrest,false,true,false
-4,6,0,Growth_Arrest,false,false,false
6,-4,0,Growth_Arrest,false,true,false
-6,4,0,Growth_Arrest,false,true,true
4,0,-6,Growth_Arrest,false,true,false
-4,0,6,Growth_Arrest,false,true,false
6,0,-4,Growth_Arrest,false,false,true
-6,0,4,Growth_Arrest,false,true,false
6,0,4,Growth_Arrest,false,false,false
-6,0,-4,Growth_Arrest,false,false,false
4,0,6,Growth_Arrest,false,false,false
-4,0,-6,Growth_Arrest,false,true,true
6,4,0,Growth_Arrest,false,true,false
-6,-4,0,Growth_Arrest,false,true,true
4,6,0,Growth_Arrest,false,true,true
-4,-6,0,Growth_Arrest,false,true,true
0,4,-6,Growth_Arrest,false,false,true
0,-4,6,Growth_Arrest,false,true,true
0,6,-4,Growth_Arrest,false,true,false
0,-6,4,Growth_Arrest,false,false,true
0,6,4,Growth_Arrest,false,true,true
0,-6,-4,Growth_Arrest,false,false,false
0,4,6,Growth_Arrest,false,true,true
0,-4,-6,Growth_Arrest,false,true,false
1,-6,-4,Growth_Arrest,false,true,false
-1,6,4,Growth_Arrest,false,true,false
1,-6,4,Growth_Arrest,false,false,true
-1,6,-4,Growth_Arrest,false,true,false
1,-4,-6,Growth_Arrest,false,true,false
-1,4,6,Growth_Arrest,false,false,false
1,-4,6,Growth_Arrest,false,false,true
-1,4,-6,Growth_Arrest,false,false,false
2,-7,0,Growth_Arrest,false,true,false
-2,7,0,Growth_Arrest,false,true,false
4,-6,-1,Growth_Arrest,false,true,false
-4,6,1,Growth_Arrest,false,false,false
4,-6,1,Growth_Arrest,false,false,false
-4,6,-1,Growth_Arrest,false,true,true
6,-4,-1,Growth_Arrest,false,true,true
-6,4,1,Growth_Arrest,false,false,false
6,-4,1,Growth_Arrest,false,false,false
-6,4,-1,Growth_Arrest,false,true,true
7,-2,0,Growth_Arrest,false,false,false
-7,2,0,Growth_Arrest,false,true,true
4,-1,-6,Growth_Arrest,false,false,true
-4,1,6,Growth_Arrest,false,true,false
4,-1,6,Growth_Arrest,false,false,true
-4,1,-6,Growth_Arrest,false,true,true
6,-1,-4,Growth_Arrest,false,false,false
-6,1,4,Growth_Arrest,false,true,true
6,-1,4,Growth_Arrest,false,false,true
-6,1,-4,Growth_Arrest,false,true,true
2,0,-7,Growth_Arrest,false,true,true
-2,0,7,Growth_Arrest,false,false,true
7,0,-2,Growth_Arrest,false,false,true
-7,0,2,Growth_Arrest,false,false,true
7,0,2,Growth_Arrest,false,false,false
-7,0,-2,Growth_Arrest,false,false,false
2,0,7,Growth_Arrest,false,true,true
-2,0,-7,Growth_Arrest,false,true,false
6,1,-4,Growth_Arrest,false,false,false
-6,-1,4,Growth_Arrest,false,false,true
6,1,4,Growth_Arrest,false,false,false
-6,-1,-4,Growth_Arrest,false,false,false
4,1,-6,Growth_Arrest,false,true,true
-4,-1,6,Growth_Arrest,false,false,false
4,1,6,Growth_Arrest,false,false,false
-4,-1,-6,Growth_Arrest,false,false,true
7,2,0,Growth_Arrest,false,true,true
-7,-2,0,Growth_Arrest,false,false,false
6,4,-1,Growth_Arrest,false,true,true
-6,-4,1,Growth_Arrest,false,true,false
6,4,1,Growth_Arrest,false,true,false
-6,-4,-1,Growth_Arrest,false,true,true
4,6,-1,Growth_Arrest,false,true,false
-4,-6,1,Growth_Arrest,false,true,false
4,6,1,Growth_Arrest,false,false,false
-4,-6,-1,Growth_Arrest,false,true,false
2,7,0,Growth_Arrest,false,false,true
-2,-7,0,Growth_Arrest,false,false,true
1,4,-6,Growth_Arrest,false,false,false
-1,-4,6,Growth_Arrest,false,true,false
1,4,6,Growth_Arrest,false,false,true
-1,-4,-6,Growth_Arrest,false,true,true
1,6,-4,Growth_Arrest,false,false,false
-1,-6,4,Growth_Arrest,false,true,true
1,6,4,Growth_Arrest,false,true,true
-1,-6,-4,Growth_Arrest,false,true,false
0,2,-7,Growth_Arrest,false,false,true
0,-2,7,Growth_Arrest,false,false,false
0,7,-2,Growth_Arrest,false,true,true
0,-7,2,Growth_Arrest,false,false,false
0,7,2,Growth_Arrest,false,false,true
0,-7,-2,Growth_Arrest,false,true,false
0,2,7,Growth_Arrest,false,false,true
0,-2,-7,Growth_Arrest,false,false,true
1,-7,-2,Growth_Arrest,false,true,false
-1,7,2,Growth_Arrest,false,true,false
1,-7,2,Growth_Arrest,false,false,true
-1,7,-2,Growth_Arrest,false,false,true
2,-7,-1,Growth_Arrest,false,true,false
-2,7,1,Growth_Arrest,false,false,false
2,-7,1,Growth_Arrest,false,false,false
-2,7,-1,Growth_Arrest,false,false,false
2,-5,-5,Growth_Arrest,false,true,true
-2,5,5,Growth_Arrest,false,true,false
2,-5,5,Growth_Arrest,false,false,true
-2,5,-5,Growth_Arrest,false,false,false
1,-2,-7,Growth_Arrest,false,true,true
-1,2,7,Growth_Arrest,false,true,false
3,-6,-3,Growth_Arrest,false,true,true
-3,6,3,Growth_Arrest,false,true,true
3,-6,3,Growth_Arrest,false,true,true
-3,6,-3,Growth_Arrest,false,false,true
1,-2,7,Growth_Arrest,false,true,true
-1,2,-7,Growth_Arrest,false,false,false
3,-3,-6,Growth_Arrest,false,true,true
-3,3,6,Growth_Arrest,false,true,true
5,-5,-2,Growth_Arrest,false,true,true
-5,5,2,Growth_Arrest,false,true,true
5,-5,2,Growth_Arrest,false,true,false
-5,5,-2,Growth_Arrest,false,false,true
3,-3,6,Growth_Arrest,false,false,false
-3,3,-6,Growth_Arrest,false,false,false
2,-1,-7,Growth_Arrest,false,false,false
-2,1,7,Growth_Arrest,false,true,true
6,-3,-3,Growth_Arrest,false,false,false
-6,3,3,Growth_Arrest,false,true,false
6,-3,3,Growth_Arrest,false,true,true
-6,3,-3,Growth_Arrest,false,true,false
2,-1,7,Growth_Arrest,false,true,false
-2,1,-7,Growth_Arrest,false,true,true
5,-2,-5,Growth_Arrest,false,false,false
-5,2,5,Growth_Arrest,false,false,true
5,-2,5,Growth_Arrest,false,false,true
-5,2,-5,Growth_Arrest,false,false,true
7,-2,-1,Growth_Arrest,false,true,true
-7,2,1,Growth_Arrest,false,true,false
7,-2,1,Growth_Arrest,false,false,true
-7,2,-1,Growth_Arrest,false,false,false
7,-1,-2,Growth_Arrest,false,false,false
-7,1,2,Growth_Arrest,false,false,true
7,-1,2,Growth_Arrest,false,false,true
-7,1,-2,Growth_Arrest,false,false,true
7,1,-2,Growth_Arrest,false,false,true
-7,-1,2,Growth_Arrest,false,true,false
7,1,2,Growth_Arrest,false,true,true
-7,-1,-2,Growth_Arrest,false,true,true
7,2,-1,Growth_Arrest,false,false,true
-7,-2,1,Growth_Arrest,false,false,false
7,2,1,Growth_Arrest,false,true,false
-7,-2,-1,Growth_Arrest,false,true,true
5,2,-5,Growth_Arrest,false,true,true
-5,-2,5,Growth_Arrest,false,false,false
5,2,5,Growth_Arrest,false,false,false
-5,-2,-5,Growth_Arrest,false,false,false
2,1,-7,Growth_Arrest,false,true,true
-2,-1,7,Growth_Arrest,false,false,true
6,3,-3,Growth_Arrest,false,false,false
-6,-3,3,Growth_Arrest,false,true,true
6,3,3,Growth_Arrest,false,true,false
-6,-3,-3,Growth_Arrest,false,true,true
2,1,7,Growth_Arrest,false,true,true
-2,-1,-7,Growth_Arrest,false,true,true
3,3,-6,Growth_Arrest,false,true,true
-3,-3,6,Growth_Arrest,false,true,false
5,5,-2,Growth_Arrest,false,true,false
-5,-5,2,Growth_Arrest,false,false,true
5,5,2,Growth_Arrest,false,true,true
-5,-5,-2,Growth_Arrest,false,false,true
3,3,6,Growth_Arrest,false,false,true
-3,-3,-6,Growth_Arrest,false,true,true
1,2,-7,Growth_Arrest,false,true,true
-1,-2,7,Growth_Arrest,false,true,false
3,6,-3,Growth_Arrest,false,false,true
-3,-6,3,Growth_Arrest,false,true,false
3,6,3,Growth_Arrest,false,true,false
-3,-6,-3,Growth_Arrest,false,true,true
1,2,7,Growth_Arrest,false,true,true
-1,-2,-7,Growth_Arrest,false,false,false
2,5,-5,Growth_Arrest,false,true,true
-2,-5,5,Growth_Arrest,false,false,true
2,5,5,Growth_Arrest,false,false,true
-2,-5,-5,Growth_Arrest,false,true,false
2,7,-1,Growth_Arrest,false,false,true
-2,-7,1,Growth_Arrest,false,true,true
2,7,1,Growth_Arrest,false,true,true
-2,-7,-1,Growth_Arrest,false,true,true
1,7,-2,Growth_Arrest,false,false,false
-1,-7,2,Growth_Arrest,false,false,true
1,7,2,Growth_Arrest,false,false,true
-1,-7,-2,Growth_Arrest,false,true,true
2,-6,-4,Growth_Arrest,false,false,false
-2,6,4,Growth_Arrest,false,false,false
2,-6,4,Growth_Arrest,false,false,true
-2,6,-4,Growth_Arrest,false,true,true
2,-4,-6,Growth_Arrest,false,true,false
-2,4,6,Growth_Arrest,false,true,true
2,-4,6,Growth_Arrest,false,false,true
-2,4,-6,Growth_Arrest,false,false,true
4,-6,-2,Growth_Arrest,false,true,false
-4,6,2,Growth_Arrest,false,true,true
4,-6,2,Growth_Arrest,false,true,false
-4,6,-2,Growth_Arrest,false,true,false
6,-4,-2,Growth_Arrest,false,false,false
-6,4,2,Growth_Arrest,false,true,true
6,-4,2,Growth_Arrest,false,true,true
-6,4,-2,Growth_Arrest,false,false,false
4,-2,-6,Growth_Arrest,false,false,false
-4,2,6,Growth_Arrest,false,false,false
4,-2,6,Growth_Arrest,false,false,false
-4,2,-6,Growth_Arrest,false,false,false
6,-2,-4,Growth_Arrest,false,true,true
-6,2,4,Growth_Arrest,false,true,false
6,-2,4,Growth_Arrest,false,false,true
-6,2,-4,Growth_Arrest,false,false,false
6,2,-4,Growth_Arrest,false,false,false
-6,-2,4,Growth_Arrest,false,false,false
6,2,4,Growth_Arrest,false,true,false
-6,-2,-4,Growth_Arrest,false,false,true
4,2,-6,Growth_Arrest,false,false,false
-4,-2,6,Growth_Arrest,false,true,false
4,2,6,Growth_Arrest,false,false,false
-4,-2,-6,Growth_Arrest,false,false,true
6,4,-2,Growth_Arrest,false,true,false
-6,-4,2,Growth_Arrest,false,true,true
6,4,2,Growth_Arrest,false,false,true
-6,-4,-2,Growth_Arrest,false,false,false
4,6,-2,Growth_Arrest,false,false,false
-4,-6,2,Growth_Arrest,false,false,true
4,6,2,Growth_Arrest,false,false,false
-4,-6,-2,Growth_Arrest,false,false,true
2,4,-6,Growth_Arrest,false,true,true
-2,-4,6,Growth_Arrest,false,true,true
2,4,6,Growth_Arrest,false,false,true
-2,-4,-6,Growth_Arrest,false,true,true
2,6,-4,Growth_Arrest,false,true,false
-2,-6,4,Growth_Arrest,false,false,false
2,6,4,Growth_Arrest,false,true,false
-2,-6,-4,Growth_Arrest,false,false,true
2,-7,-2,Growth_Arrest,false,false,true
-2,7,2,Growth_Arrest,false,false,false
2,-7,2,Growth_Arrest,false,false,true
-2,7,-2,Growth_Arrest,false,false,false
4,-5,-4,Growth_Arrest,false,true,false
-4,5,4,Growth_Arrest,false,true,true
4,-5,4,Growth_Arrest,false,false,true
-4,5,-4,Growth_Arrest,false,false,true
2,-2,-7,Growth_Arrest,false,false,true
-2,2,7,Growth_Arrest,false,false,true
4,-4,-5,Growth_Arrest,false,false,false
-4,4,5,Growth_Arrest,false,false,false
4,-4,5,Growth_Arrest,false,true,false
-4,4,-5,Growth_Arrest,false,true,true
2,-2,7,Growth_Arrest,false,true,false
-2,2,-7,Growth_Arrest,false,false,true
5,-4,-4,Growth_Arrest,false,false,false
-5,4,4,Growth_Arrest,false,true,true
5,-4,4,Growth_Arrest,false,true,false
-5,4,-4,Growth_Arrest,false,true,false
7,-2,-2,Growth_Arrest,false,false,true
-7,2,2,Growth_Arrest,false,false,false
7,-2,2,Growth_Arrest,false,false,true
-7,2,-2,Growth_Arrest,false,true,true
7,2,-2,Growth_Arrest,false,true,false
-7,-2,2,Growth_Arrest,false,false,false
7,2,2,Growth_Arrest,false,false,false
-7,-2,-2,Growth_Arrest,false,true,false
5,4,-4,Growth_Arrest,false,false,false
-5,-4,4,Growth_Arrest,false,false,true
5,4,4,Growth_Arrest,false,false,false
-5,-4,-4,Growth_Arrest,false,true,false
2,2,-7,Growth_Arrest,false,false,false
-2,-2,7,Growth_Arrest,false,true,true
4,4,-5,Growth_Arrest,false,true,false
-4,-4,5,Growth_Arrest,false,true,false
4,4,5,Growth_Arrest,false,false,false
-4,-4,-5,Growth_Arrest,false,false,true
2,2,7,Growth_Arrest,false,true,true
-2,-2,-7,Growth_Arrest,false,true,true
4,5,-4,Growth_Arrest,false,false,false
-4,-5,4,Growth_Arrest,false,true,false
4,5,4,Growth_Arrest,false,true,false
-4,-5,-4,Growth_Arrest,false,false,false
2,7,-2,Growth_Arrest,false,false,false
-2,-7,2,Growth_Arrest,false,true,false
2,7,2,Growth_Arrest,false,true,false
-2,-7,-2,Growth_Arrest,false,false,false
3,-7,0,Growth_Arrest,false,true,false
-3,7,0,Growth_Arrest,false,true,false
7,-3,0,Growth_Arrest,false,true,false
-7,3,0,Growth_Arrest,false,true,true
3,0,-7,Growth_Arrest,false,true,false
-3,0,7,Growth_Arrest,false,false,false
7,0,-3,Growth_Arrest,false,true,true
-7,0,3,Growth_Arrest,false,true,false
7,0,3,Growth_Arrest,false,false,false
-7,0,-3,Growth_Arrest,false,true,true
3,0,7,Growth_Arrest,false,true,false
-3,0,-7,Growth_Arrest,false,true,true
7,3,0,Growth_Arrest,false,false,true
-7,-3,0,Growth_Arrest,false,true,true
3,7,0,Growth_Arrest,false,true,false
-3,-7,0,Growth_Arrest,false,false,true
0,3,-7,Growth_Arrest,false,false,true
0,-3,7,Growth_Arrest,false,true,true
0,7,-3,Growth_Arrest,false,true,false
0,-7,3,Growth_Arrest,false,false,false
0,7,3,Growth_Arrest,false,false,false
0,-7,-3,Growth_Arrest,false,false,true
0,3,7,Growth_Arrest,false,true,false
0,-3,-7,Growth_Arrest,false,false,true
